0.000000000000000000e+00
-7.486108999506567788e-04
6.538386937616334189e-18
2.121893395257917671e-03
-3.856537199078178237e-18
-4.458002045062187460e-03
6.717851961643833879e-18
8.112094337746719730e-03
-1.035350553360598690e-17
-1.353009280099872272e-02
1.464111729577098497e-17
2.131296860278279401e-02
-1.936582698737496505e-17
-3.237006852951228308e-02
2.423506809954418057e-17
4.829973200070160344e-02
-2.890512581185042023e-17
-7.244689781717754407e-02
3.301648418731318079e-17
1.135208580352211477e-01
-3.623348951103669596e-17
-2.036933863125683364e-01
3.828302290425569147e-17
6.338138190559415852e-01
1.000131385955235430e+00
6.338138190559415852e-01
3.828302290425569147e-17
-2.036933863125683364e-01
-3.623348951103669596e-17
1.135208580352211477e-01
3.301648418731318079e-17
-7.244689781717754407e-02
-2.890512581185042023e-17
4.829973200070160344e-02
2.423506809954418057e-17
-3.237006852951228308e-02
-1.936582698737496505e-17
2.131296860278279401e-02
1.464111729577098497e-17
-1.353009280099872272e-02
-1.035350553360598690e-17
8.112094337746719730e-03
6.717851961643833879e-18
-4.458002045062187460e-03
-3.856537199078178237e-18
2.121893395257917671e-03
6.538386937616334189e-18
-7.486108999506567788e-04
